job_seed,n_rounds,job_model,job_scheme_types,job_elt_type,"N","time","model","type","backend","elt_type","ESS","median_MC_err"
1,12,LogisticRegression,MCMC,Float64,32768,156.654228087,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.746101922063048
10,7,LogisticRegression,MCMC,Float64,1,0.7298059,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
10,7,LogisticRegression,MCMC,Float64,2,0.876668935,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.086737919529931
10,7,LogisticRegression,MCMC,Float64,4,0.961425006,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.541814049474518
10,7,LogisticRegression,MCMC,Float64,8,1.079486439,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.958576781432455
10,7,LogisticRegression,MCMC,Float64,16,1.227541686,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.873663439384962
10,7,LogisticRegression,MCMC,Float64,32,1.375507654,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.7887459312021505
10,7,LogisticRegression,MCMC,Float64,64,1.422581782,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.786591051913692
10,7,LogisticRegression,MCMC,Float64,128,1.495608892,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.776420886163655
10,7,LogisticRegression,MCMC,Float64,256,1.681684977,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.719598906367661
10,7,LogisticRegression,MCMC,Float64,512,1.673540798,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.718104577811038
10,7,LogisticRegression,MCMC,Float64,1024,2.283128744,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.73573745363098
10,7,LogisticRegression,MCMC,Float64,2048,1.676854016,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.74499962556165
10,7,LogisticRegression,MCMC,Float64,4096,1.681436637,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.748497521185193
10,7,LogisticRegression,MCMC,Float64,8192,2.051540516,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.751642047838468
10,7,LogisticRegression,MCMC,Float64,16384,2.41696994,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.74236304629057
10,7,LogisticRegression,MCMC,Float64,32768,4.820152086,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.745216831986534
10,14,LogisticRegression,MCMC,Float64,1,90.884903885,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
10,14,LogisticRegression,MCMC,Float64,2,105.626153592,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.7782662899224557
10,14,LogisticRegression,MCMC,Float64,4,120.314564638,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.5907308386876773
10,14,LogisticRegression,MCMC,Float64,8,135.137884632,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.127857230859498
10,14,LogisticRegression,MCMC,Float64,16,156.476313558,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.90975700223116
10,14,LogisticRegression,MCMC,Float64,32,181.86721119,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.950157637919829
10,14,LogisticRegression,MCMC,Float64,64,186.586962003,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.806411645068861
10,14,LogisticRegression,MCMC,Float64,128,201.51372101,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.744049533627189
10,14,LogisticRegression,MCMC,Float64,256,223.201199746,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.751009226878693
10,14,LogisticRegression,MCMC,Float64,512,223.389292756,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.731338394454465
10,14,LogisticRegression,MCMC,Float64,1024,223.467072504,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.744725191586136
10,14,LogisticRegression,MCMC,Float64,2048,223.307663488,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.736781018071134
10,14,LogisticRegression,MCMC,Float64,4096,225.292208324,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.733216799557251
10,14,LogisticRegression,MCMC,Float64,8192,273.676337516,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.745453660362253
10,14,LogisticRegression,MCMC,Float64,16384,322.303650109,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.745661302217867
10,14,LogisticRegression,MCMC,Float64,32768,642.244590078,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.740157092523667
3,13,LogisticRegression,MCMC,Float64,1,45.464112292,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
3,13,LogisticRegression,MCMC,Float64,2,52.788961767,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.493534685341899
3,13,LogisticRegression,MCMC,Float64,4,60.185662643,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.3032835154091273
3,13,LogisticRegression,MCMC,Float64,8,67.581156644,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.979575055577421
3,13,LogisticRegression,MCMC,Float64,16,77.34009085,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.877687378142096
3,13,LogisticRegression,MCMC,Float64,32,89.199324212,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.831200531276937
3,13,LogisticRegression,MCMC,Float64,64,90.910398605,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.773662195745703
3,13,LogisticRegression,MCMC,Float64,128,99.003456282,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.686248310301512
3,13,LogisticRegression,MCMC,Float64,256,109.904588193,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.729437065093462
3,13,LogisticRegression,MCMC,Float64,512,110.256817072,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.720656199668152
3,13,LogisticRegression,MCMC,Float64,1024,110.716068609,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.72641815279408
3,13,LogisticRegression,MCMC,Float64,2048,110.077465041,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.72799472277265
3,13,LogisticRegression,MCMC,Float64,4096,111.029735665,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.728714513491768
3,13,LogisticRegression,MCMC,Float64,8192,134.989329649,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.736033438314823
3,13,LogisticRegression,MCMC,Float64,16384,159.826458295,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.750235269954747
3,13,LogisticRegression,MCMC,Float64,32768,317.41620017,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.742407352319322
9,12,LogisticRegression,MCMC,Float64,1,22.719874141,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
9,12,LogisticRegression,MCMC,Float64,2,26.436770744,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.8957032881310485
9,12,LogisticRegression,MCMC,Float64,4,30.10942901,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.3897362350805555
9,12,LogisticRegression,MCMC,Float64,8,33.840709667,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.14854445640021
9,12,LogisticRegression,MCMC,Float64,16,38.562611907,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.992083355851527
9,12,LogisticRegression,MCMC,Float64,32,43.690792882,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.766449816563869
9,12,LogisticRegression,MCMC,Float64,64,45.270148936,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.706578033083186
9,12,LogisticRegression,MCMC,Float64,128,48.988398096,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.708969438163304
9,12,LogisticRegression,MCMC,Float64,256,54.739353387,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.730906762804612
9,12,LogisticRegression,MCMC,Float64,512,54.831289681,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.744992575878623
9,12,LogisticRegression,MCMC,Float64,1024,55.257141072,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.768637091680615
9,12,LogisticRegression,MCMC,Float64,2048,54.685566791,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.746598838254807
9,12,LogisticRegression,MCMC,Float64,4096,54.826410384,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.749912984421917
9,12,LogisticRegression,MCMC,Float64,8192,66.840580098,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.737085972497074
9,12,LogisticRegression,MCMC,Float64,16384,78.69385804,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.744854419337065
9,12,LogisticRegression,MCMC,Float64,32768,156.879507303,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.743011066860916
4,8,LogisticRegression,MCMC,Float64,1,1.439503045,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
4,8,LogisticRegression,MCMC,Float64,2,1.707363806,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.5828408350973775
4,8,LogisticRegression,MCMC,Float64,4,1.93042243,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.398984056607366
4,8,LogisticRegression,MCMC,Float64,8,2.132643526,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.064993775118921
4,8,LogisticRegression,MCMC,Float64,16,2.429640999,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.966252229765307
4,8,LogisticRegression,MCMC,Float64,32,2.750712265,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.881544123610983
4,8,LogisticRegression,MCMC,Float64,64,2.756788686,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.756557985173667
4,8,LogisticRegression,MCMC,Float64,128,2.976651399,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.773488481259562
4,8,LogisticRegression,MCMC,Float64,256,3.345697891,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.770872234912625
4,8,LogisticRegression,MCMC,Float64,512,3.3467552,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.732112534512483
4,8,LogisticRegression,MCMC,Float64,1024,3.919344387,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.727483975802738
4,8,LogisticRegression,MCMC,Float64,2048,3.370704259,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.732428195666568
4,8,LogisticRegression,MCMC,Float64,4096,3.394494138,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.74666771790597
4,8,LogisticRegression,MCMC,Float64,8192,4.129591366,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.743036988590243
4,8,LogisticRegression,MCMC,Float64,16384,4.823841683,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.740101216688705
4,8,LogisticRegression,MCMC,Float64,32768,9.637789975,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.743696195558249
2,13,LogisticRegression,MCMC,Float64,1,45.288029049,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
2,13,LogisticRegression,MCMC,Float64,2,52.562330577,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.3716821757676536
2,13,LogisticRegression,MCMC,Float64,4,59.897425929,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.4004520569940535
2,13,LogisticRegression,MCMC,Float64,8,67.265435783,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.8353486054467516
2,13,LogisticRegression,MCMC,Float64,16,76.764537071,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.89123179992847
2,13,LogisticRegression,MCMC,Float64,32,88.646100971,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.797390592621788
2,13,LogisticRegression,MCMC,Float64,64,90.85836205,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.727362735033998
2,13,LogisticRegression,MCMC,Float64,128,98.336386364,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.7438781798086325
2,13,LogisticRegression,MCMC,Float64,256,109.536055666,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.715639751913985
2,13,LogisticRegression,MCMC,Float64,512,109.718215882,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.710133533662747
2,13,LogisticRegression,MCMC,Float64,1024,110.465994415,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.733672280179155
2,13,LogisticRegression,MCMC,Float64,2048,109.573534698,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.73010959289831
2,13,LogisticRegression,MCMC,Float64,4096,110.195234881,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.719424573952875
2,13,LogisticRegression,MCMC,Float64,8192,134.903008839,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.740328472264826
2,13,LogisticRegression,MCMC,Float64,16384,159.061358247,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.734772959783879
2,13,LogisticRegression,MCMC,Float64,32768,316.943303512,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.736590762102168
2,10,LogisticRegression,MCMC,Float64,1,5.676591077,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
2,10,LogisticRegression,MCMC,Float64,2,6.626311263,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.590834101901994
2,10,LogisticRegression,MCMC,Float64,4,7.519548432,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.3740190630549907
2,10,LogisticRegression,MCMC,Float64,8,8.439633227,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.942108238449361
2,10,LogisticRegression,MCMC,Float64,16,9.63172613,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.827840406400764
2,10,LogisticRegression,MCMC,Float64,32,10.85837091,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.670612042199849
2,10,LogisticRegression,MCMC,Float64,64,11.095797759,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.776503086131501
2,10,LogisticRegression,MCMC,Float64,128,12.016615788,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.72426640826328
2,10,LogisticRegression,MCMC,Float64,256,13.502598199,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.708404328629422
2,10,LogisticRegression,MCMC,Float64,512,13.539546337,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.73640658308587
2,10,LogisticRegression,MCMC,Float64,1024,14.046936825,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.72010321917017
2,10,LogisticRegression,MCMC,Float64,2048,13.499941585,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.730080174526107
2,10,LogisticRegression,MCMC,Float64,4096,13.581494041,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.723179101749778
2,10,LogisticRegression,MCMC,Float64,8192,16.581829989,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.731799663862258
2,10,LogisticRegression,MCMC,Float64,16384,19.400521671,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.737889878983095
2,10,LogisticRegression,MCMC,Float64,32768,38.585118542,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.73890710714026
1,6,LogisticRegression,MCMC,Float64,1,0.373699172,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
1,6,LogisticRegression,MCMC,Float64,2,0.449319563,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.610207251458446
1,6,LogisticRegression,MCMC,Float64,4,0.494588654,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.2470422018601584
1,6,LogisticRegression,MCMC,Float64,8,0.554707655,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.187883087877748
1,6,LogisticRegression,MCMC,Float64,16,0.646810231,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.835960953329259
1,6,LogisticRegression,MCMC,Float64,32,0.716137006,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.777409796405152
1,6,LogisticRegression,MCMC,Float64,64,0.753611575,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.821453024076953
1,6,LogisticRegression,MCMC,Float64,128,0.755649286,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.7875983086059035
1,6,LogisticRegression,MCMC,Float64,256,0.842761018,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.761102750851741
1,6,LogisticRegression,MCMC,Float64,512,0.856748326,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.733517034315632
1,6,LogisticRegression,MCMC,Float64,1024,1.491072608,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.755846458916864
1,6,LogisticRegression,MCMC,Float64,2048,0.855080116,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.747657109395421
1,6,LogisticRegression,MCMC,Float64,4096,0.862433312,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.747757766503659
1,6,LogisticRegression,MCMC,Float64,8192,1.04061375,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.748032070646616
1,6,LogisticRegression,MCMC,Float64,16384,1.217168562,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.738383084237519
1,6,LogisticRegression,MCMC,Float64,32768,2.438410857,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.737839287468248
6,11,LogisticRegression,MCMC,Float64,1,11.347152728,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
6,11,LogisticRegression,MCMC,Float64,2,13.187104085,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.226999011659056
6,11,LogisticRegression,MCMC,Float64,4,15.060616635,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.292879950340241
6,11,LogisticRegression,MCMC,Float64,8,16.901486493,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.03165123125132
6,11,LogisticRegression,MCMC,Float64,16,19.260550667,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.861242649243356
6,11,LogisticRegression,MCMC,Float64,32,21.920576235,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.740651052714847
6,11,LogisticRegression,MCMC,Float64,64,22.957635439,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.748430916130351
6,11,LogisticRegression,MCMC,Float64,128,24.105377614,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.707217105522036
6,11,LogisticRegression,MCMC,Float64,256,26.844771678,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.739983645131812
6,11,LogisticRegression,MCMC,Float64,512,26.830146595,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.736372018458457
6,11,LogisticRegression,MCMC,Float64,1024,27.465925574,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.751981533127411
6,11,LogisticRegression,MCMC,Float64,2048,27.047042456,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.749735320701369
6,11,LogisticRegression,MCMC,Float64,4096,27.174999412,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.751428476072514
6,11,LogisticRegression,MCMC,Float64,8192,33.075803197,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.744389790383392
6,11,LogisticRegression,MCMC,Float64,16384,38.951946183,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.741397964360829
6,11,LogisticRegression,MCMC,Float64,32768,77.86881972,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.745031281907933
3,7,LogisticRegression,MCMC,Float64,1,0.737212016,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
3,7,LogisticRegression,MCMC,Float64,2,0.891963951,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.083585594932852
3,7,LogisticRegression,MCMC,Float64,4,0.967617844,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.164089917830688
3,7,LogisticRegression,MCMC,Float64,8,1.093759583,"LogisticRegression",MCMC,GPU,"Float64",8.0,-3.69620810317672
3,7,LogisticRegression,MCMC,Float64,16,1.232853141,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.749177329401556
3,7,LogisticRegression,MCMC,Float64,32,1.392744099,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.784030790999246
3,7,LogisticRegression,MCMC,Float64,64,1.392815735,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.695110570312194
3,7,LogisticRegression,MCMC,Float64,128,1.50584157,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.709918434531586
3,7,LogisticRegression,MCMC,Float64,256,1.687820125,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.713596422809314
3,7,LogisticRegression,MCMC,Float64,512,1.686738176,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.725227590635125
3,7,LogisticRegression,MCMC,Float64,1024,2.25300824,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.730672883566603
3,7,LogisticRegression,MCMC,Float64,2048,1.710411151,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.726254994762902
3,7,LogisticRegression,MCMC,Float64,4096,1.694680393,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.738149132187889
3,7,LogisticRegression,MCMC,Float64,8192,2.06076521,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.74088501503286
3,7,LogisticRegression,MCMC,Float64,16384,2.438318221,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.743062698090844
3,7,LogisticRegression,MCMC,Float64,32768,4.811421295,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.740328862463777
1,9,LogisticRegression,MCMC,Float64,1,2.843109926,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
1,9,LogisticRegression,MCMC,Float64,2,3.335300957,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.086210776932595
1,9,LogisticRegression,MCMC,Float64,4,3.76553815,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.7122045114533826
1,9,LogisticRegression,MCMC,Float64,8,4.232583654,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.099555213640567
1,9,LogisticRegression,MCMC,Float64,16,4.784660782,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.932205420995066
1,9,LogisticRegression,MCMC,Float64,32,5.430706777,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.887335072775468
1,9,LogisticRegression,MCMC,Float64,64,5.507548746,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.844250182483073
1,9,LogisticRegression,MCMC,Float64,128,5.916671069,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.709778576816702
1,9,LogisticRegression,MCMC,Float64,256,6.648579685,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.718455864090659
1,9,LogisticRegression,MCMC,Float64,512,6.622718958,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.734382600185551
1,9,LogisticRegression,MCMC,Float64,1024,7.245795649,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.746754298923706
1,9,LogisticRegression,MCMC,Float64,2048,6.711428429,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.739806886101785
1,9,LogisticRegression,MCMC,Float64,4096,6.73645473,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.73030979008063
1,9,LogisticRegression,MCMC,Float64,8192,8.233545316,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.744235592875727
1,9,LogisticRegression,MCMC,Float64,16384,9.702015945,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.73013678202756
1,9,LogisticRegression,MCMC,Float64,32768,19.296306175,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.741159096929906
6,7,LogisticRegression,MCMC,Float64,1,0.732366167,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
6,7,LogisticRegression,MCMC,Float64,2,0.846120128,"LogisticRegression",MCMC,GPU,"Float64",2.0,-3.309831284466923
6,7,LogisticRegression,MCMC,Float64,4,0.966531434,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.543935515269205
6,7,LogisticRegression,MCMC,Float64,8,1.090866346,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.242483284494947
6,7,LogisticRegression,MCMC,Float64,16,1.224860206,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.869575575055592
6,7,LogisticRegression,MCMC,Float64,32,1.375598436,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.798471625267354
6,7,LogisticRegression,MCMC,Float64,64,1.390773189,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.711158072597962
6,7,LogisticRegression,MCMC,Float64,128,1.511665195,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.7250053573635595
6,7,LogisticRegression,MCMC,Float64,256,1.681528445,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.717533792512649
6,7,LogisticRegression,MCMC,Float64,512,1.672622669,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.714229809204348
6,7,LogisticRegression,MCMC,Float64,1024,2.212442837,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.739758641702773
6,7,LogisticRegression,MCMC,Float64,2048,1.680538609,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.748712685077656
6,7,LogisticRegression,MCMC,Float64,4096,1.683430909,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.722588495043786
6,7,LogisticRegression,MCMC,Float64,8192,2.050622965,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.731618831036132
6,7,LogisticRegression,MCMC,Float64,16384,2.430872831,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.746788613724911
6,7,LogisticRegression,MCMC,Float64,32768,4.824108983,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.733259888682353
6,9,LogisticRegression,MCMC,Float64,1,2.861652386,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
6,9,LogisticRegression,MCMC,Float64,2,3.315641231,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.241310254176818
6,9,LogisticRegression,MCMC,Float64,4,3.781571246,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.6286842617063035
6,9,LogisticRegression,MCMC,Float64,8,4.265633223,"LogisticRegression",MCMC,GPU,"Float64",8.0,-4.129448425359862
6,9,LogisticRegression,MCMC,Float64,16,4.790665087,"LogisticRegression",MCMC,GPU,"Float64",16.0,-4.9211555474374995
6,9,LogisticRegression,MCMC,Float64,32,5.437739865,"LogisticRegression",MCMC,GPU,"Float64",32.0,-5.811818421327308
6,9,LogisticRegression,MCMC,Float64,64,5.508040445,"LogisticRegression",MCMC,GPU,"Float64",64.0,-6.772820672816043
6,9,LogisticRegression,MCMC,Float64,128,5.916404459,"LogisticRegression",MCMC,GPU,"Float64",128.0,-7.7522159236529875
6,9,LogisticRegression,MCMC,Float64,256,6.662684735,"LogisticRegression",MCMC,GPU,"Float64",256.0,-8.763910716315689
6,9,LogisticRegression,MCMC,Float64,512,6.650742797,"LogisticRegression",MCMC,GPU,"Float64",512.0,-9.762655403837652
6,9,LogisticRegression,MCMC,Float64,1024,7.234807579,"LogisticRegression",MCMC,GPU,"Float64",1024.0,-10.745552570828195
6,9,LogisticRegression,MCMC,Float64,2048,6.700375904,"LogisticRegression",MCMC,GPU,"Float64",2048.0,-11.73946093213817
6,9,LogisticRegression,MCMC,Float64,4096,6.733577225,"LogisticRegression",MCMC,GPU,"Float64",4096.0,-12.74173557800739
6,9,LogisticRegression,MCMC,Float64,8192,8.246579582,"LogisticRegression",MCMC,GPU,"Float64",8192.0,-13.739829617393934
6,9,LogisticRegression,MCMC,Float64,16384,9.656191387,"LogisticRegression",MCMC,GPU,"Float64",16384.0,-14.733659408219488
6,9,LogisticRegression,MCMC,Float64,32768,19.295294136,"LogisticRegression",MCMC,GPU,"Float64",32768.0,-15.73050140301969
10,10,LogisticRegression,MCMC,Float64,1,5.752852924,"LogisticRegression",MCMC,GPU,"Float64",1.0,-Inf
10,10,LogisticRegression,MCMC,Float64,2,6.622353456,"LogisticRegression",MCMC,GPU,"Float64",2.0,-4.180890459550817
10,10,LogisticRegression,MCMC,Float64,4,7.578731269,"LogisticRegression",MCMC,GPU,"Float64",4.0,-3.35876416968924
